,c7223,c7318,c7210,c7219
2017-06-27 03:35:00,99.49293518066406,99.52326049804688,99.5662628173828,99.53189392089844
2017-06-27 03:40:00,99.50113830566406,99.51679992675781,99.57634887695312,99.51603240966797
2017-06-27 03:45:00,99.47825622558594,99.539697265625,99.56483154296875,99.51426849365234
2017-06-27 03:50:00,99.48128204345703,99.51371002197266,99.58501434326172,99.52490692138672
2017-06-27 03:55:00,99.47804412841796,99.53151092529296,99.57350463867188,99.52013702392578
2017-06-27 04:00:00,99.49137115478516,99.519384765625,99.57066192626954,99.52709045410157
2017-06-27 04:05:00,99.48729858398437,99.5274444580078,99.58637084960938,99.53387756347657
2017-06-27 04:10:00,99.50310668945312,99.46360778808594,99.58045196533203,99.53050537109375
2017-06-27 04:15:00,99.47446899414062,99.53381042480468,99.5779037475586,99.51806640625
2017-06-27 04:20:00,99.48050842285156,99.52128143310547,99.58027496337891,99.52860717773437
2017-06-27 04:25:00,99.49093017578124,99.5327377319336,99.57079315185547,99.52851867675781
2017-06-27 04:30:00,99.49847259521485,99.46619720458985,99.57798309326172,99.5334228515625
2017-06-27 04:35:00,99.48675537109375,99.53169860839844,99.58094024658203,99.52219848632812
2017-06-27 04:40:00,99.49747314453126,99.51129608154297,99.58036041259766,99.52937316894531
2017-06-27 04:45:00,99.48548583984375,99.5212905883789,99.57386627197266,99.49940795898438
2017-06-27 04:50:00,99.49087066650391,99.52918853759766,99.5851821899414,99.52179565429688
2017-06-27 04:55:00,99.49524688720703,99.5240249633789,99.58097381591797,99.52545013427735
2017-06-27 05:00:00,99.48826446533204,99.51925354003906,99.58441925048828,99.51471557617188
2017-06-27 05:05:00,99.48638610839843,99.52657470703124,99.57140808105468,99.52612915039063
2017-06-27 05:10:00,99.48444976806641,99.50067443847657,99.57400207519531,99.51506195068359
2017-06-27 05:15:00,99.48391418457031,99.52800140380859,99.57145690917969,99.51699829101562
2017-06-27 05:20:00,99.4860855102539,99.51983032226562,99.57878723144532,99.52804870605469
2017-06-27 05:25:00,99.4713851928711,99.53084869384766,99.57135467529297,99.5164077758789
2017-06-27 05:30:00,99.4875991821289,99.51771697998046,99.57957305908204,99.50762481689453
2017-06-27 05:35:00,99.47247009277343,99.53374328613282,99.57226257324218,99.52319946289063
2017-06-27 05:40:00,99.48430633544922,99.52516174316406,99.57256774902343,99.50763244628907
2017-06-27 05:45:00,99.45515289306641,99.53890380859374,99.569775390625,99.5313949584961
2017-06-27 05:50:00,99.4858154296875,99.52264251708985,99.566357421875,99.53192749023438
2017-06-27 05:55:00,99.49366607666016,99.52851257324218,99.58302001953125,99.52852325439453
2017-06-27 06:00:00,99.46479034423828,99.52739715576172,99.57736358642578,99.52305297851562
2017-06-27 06:05:00,99.48648681640626,99.5267822265625,99.56196899414063,99.52786712646484
2017-06-27 06:10:00,99.4840087890625,99.53182983398438,99.57731781005859,99.52625122070313
2017-06-27 06:15:00,99.4760757446289,99.53020324707032,99.58859100341797,99.5280044555664
2017-06-27 06:20:00,99.4635498046875,99.51249389648437,99.56588745117188,99.5189712524414
2017-06-27 06:25:00,99.48253784179687,99.48975524902343,99.56819763183594,99.50885162353515
2017-06-27 06:30:00,99.47560577392578,99.53556213378906,99.56943969726562,99.53141479492187
2017-06-27 06:35:00,99.48513488769531,99.47457733154297,99.57345275878906,99.51599884033203
2017-06-27 06:40:00,99.47843170166016,99.53424530029297,99.57611083984375,99.52225952148437
2017-06-27 06:45:00,99.47814178466797,99.51919708251953,99.56478271484374,99.51887664794921
2017-06-27 06:50:00,99.46722564697265,99.52933349609376,99.57968292236328,99.52210998535156
2017-06-27 06:55:00,99.47155303955078,99.53570709228515,99.55581665039062,99.51685943603516
2017-06-27 07:00:00,99.4949737548828,99.51486206054688,99.57591857910157,99.52097778320312
2017-06-27 07:05:00,99.48210144042969,99.53689880371094,99.57450103759766,99.50572204589844
2017-06-27 07:10:00,99.46336822509765,99.52227630615235,99.57808074951171,99.52393188476563
2017-06-27 07:15:00,99.4820571899414,99.50490875244141,99.5784912109375,99.51248779296876
2017-06-27 07:20:00,99.46705780029296,99.51637115478516,99.58171081542969,99.52705841064453
2017-06-27 07:25:00,99.45168609619141,99.53161163330078,99.57697143554688,99.52460479736328
2017-06-27 07:30:00,99.4737548828125,99.47272338867188,99.57600860595703,99.52745513916015
2017-06-27 07:35:00,99.46667785644532,99.53979187011718,99.57035217285156,99.44001922607421
2017-06-27 07:40:00,99.48845062255859,99.53382720947266,99.57682037353516,99.52501831054687
2017-06-27 07:45:00,99.48727416992188,99.49320678710937,99.57868957519531,99.50897674560547
2017-06-27 07:50:00,99.48896942138671,99.50697021484375,99.576953125,99.5217300415039
2017-06-27 07:55:00,99.49433288574218,99.5294906616211,99.58328247070312,99.52444152832031
2017-06-27 08:00:00,99.45446472167968,99.51554565429687,99.57321472167969,99.51698455810546
2017-06-27 08:05:00,99.46811981201172,99.53759460449218,99.58765716552735,99.52826843261718
2017-06-27 08:10:00,99.48672180175781,99.53439331054688,99.57955474853516,99.5179946899414
2017-06-27 08:15:00,99.47581329345704,99.52725067138672,99.58074035644532,99.41693420410157
2017-06-27 08:20:00,99.49250183105468,99.52794494628907,99.5850616455078,99.51412963867188
2017-06-27 08:25:00,99.47013397216797,99.51443634033203,99.58143157958985,99.52012939453125
2017-06-27 08:30:00,99.4859619140625,99.48068084716797,99.58638763427734,99.51982116699219
2017-06-27 08:35:00,99.47916717529297,99.5158477783203,99.57699127197266,99.52663116455078
2017-06-27 08:40:00,99.4636215209961,99.5230484008789,99.60491485595703,99.52490844726563
2017-06-27 08:45:00,99.49358673095703,99.52576751708985,99.58078460693359,99.52562408447265
2017-06-27 08:50:00,99.47605895996094,99.53194885253906,99.58845367431641,99.53474578857421
2017-06-27 08:55:00,99.49302368164062,99.53785247802735,99.58856658935547,99.52398986816407
2017-06-27 09:00:00,99.47835693359374,99.52688293457031,99.5849395751953,99.52615051269531
2017-06-27 09:05:00,99.49986572265625,99.48723907470703,99.58577270507813,99.52713775634766
2017-06-27 09:10:00,99.49285278320312,99.53534698486328,99.5810546875,99.5079330444336
2017-06-27 09:15:00,99.45934600830078,99.52999572753906,99.58297576904297,99.52183685302734
